Severity,Type,Code,File,Message,Source,Line,Time,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/infoboxes/expanding-tooltip-infobox.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-infoboxexpandingtooltipexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,119,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/infoboxes/infobox-when-pushpin-clicked.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-infoboxwhenpinclicked2.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,79,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/infoboxes/infobox-when-shape-clicked.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-infoboxshapeclicked2.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,79,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/infoboxes/infobox-with-options.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-infoboxoptionsexample2.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,66,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/infoboxes/multiple-pushpins-and-infoboxes.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-multiplepushpinsandinfobox2.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,82,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/layers/animated-weather-radar-map.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-animatedweatherradar.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,70,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/layers/animatedtilelayer-events.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-animatedtilelayer-events.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,100,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/layers/base-map-tile-layer-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-tilelayer-basemercator.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,65,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/layers/basic-tile-layer-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basictilelayerexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,76,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/layers/controlling-an-animatedtilelayer.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-animatedtilelayer-controls.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,74,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/layers/data-layer-events.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-layereventsexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,76,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/layers/wms-tile-layer-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-wmstilelayerexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,62,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/layers/x-y-zoom-tilelayer.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-tilelayerxyzoom.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,57,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/map/change-the-map-view.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-changemapview.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,44,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/search-module-examples/user-input-geocode-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-geocodeuserinputexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,114,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/filter-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-filterexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,142,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,19,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services/query-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services/query-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,19,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/geodata-api/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/spatial-data-services/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/geodata-api/load-multiple-boundaries-geodata-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-geodatamultipleboundaries.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,69,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/geodata-api/load-single-boundary-geodata-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-geodatasingleboundary.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,65,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/geodata-api/search-boundary-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-geodataboundarysearch.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,124,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/along-a-route-search.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-findalongrouteexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,177,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/basic-intersection-search-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-basicintersectionexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,75,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/choropleth-map-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-sdschoroplethmapexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,167,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/choropleth-map-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/spatial-data-services/2010-us-census-data-sources.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/find-by-property-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-findbypropertyexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,70,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/find-by-property-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/spatial-data-services/navteqna.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,68,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/find-nearby-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-basicfindnearbyexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,77,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/find-nearby-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/spatial-data-services/navteqna.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/spatial-data-services/query-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.2268662Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-data-services-module-examples/query-api/paged-search-results-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/spatial-data-services-module-examples/v8-web-control/media/bmv8-pagednearbyresultsexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,164,2018-11-26T21:35:47.2268662Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-math-module-examples/basic-core-spatial-math-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-spatialmathbasics.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,82,2018-11-26T21:35:47.2268662Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/spatial-math-module-examples/calculate-tile-bounds.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-tileboundsexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,75,2018-11-26T21:35:47.2268662Z,
