H1 Heading,Source File Path,Author,TestUrl,BaseUrl,Message,Passed
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Buses4U],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [CLC],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.gobus.ee/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [GoBus AS],
 URL: ""http://www.gobus.ee/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.heiskasenliikenne.fi/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [HEISKASEN LIIKENNE OY],
 URL: ""http://www.heiskasenliikenne.fi/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.civabus.it/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Autolinee Varesine - Trasporto Extraurbano],
 URL: ""http://www.civabus.it/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [LB (Lenk Bergbahnen)],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Community Action Dacorum],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.liikennevirasto.fi/jl/virhe/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [SELEINKA OY],
 URL: ""http://www.liikennevirasto.fi/jl/virhe/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.kainuuntilausliikenne.fi/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Kainuun Tilausliikenne P. Jääskeläinen Ky],
 URL: ""http://www.kainuuntilausliikenne.fi/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [BOB-spb (Berner Oberland-Bahnen)],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [West Oxfordshire Community Transport],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://studioticket.fi/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Studio Ticket Pusatec],
 URL: ""http://studioticket.fi/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Essex Community Link],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Elektrobus Zermatt],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.evb-elbe-weser.de/startseite/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [ELBE-WESER GmbH (Bahndaten)],
 URL: ""http://www.evb-elbe-weser.de/startseite/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.consorcioasturias.com/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [José Álvarez Fernández],
 URL: ""http://www.consorcioasturias.com/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.transportforireland.ie/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [GoBus],
 URL: ""http://www.transportforireland.ie/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Grayscroft Coaches],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Gosport Ferry],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.consorcioasturias.com/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Francisco Jesús Vega Tielve],
 URL: ""http://www.consorcioasturias.com/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.westerscheldeferry.nl/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Westerschelde Ferry],
 URL: ""http://www.westerscheldeferry.nl/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [South Harris Coaches],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Peyton Travel Ltd],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [1st Choice Transport],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sj.se/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [SJ],
 URL: ""http://www.sj.se/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.consorcioasturias.com/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Marcos Niño Gayoso],
 URL: ""http://www.consorcioasturias.com/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [EMAG (Ernst Mändli AG Nohl)],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.consorcioasturias.com/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Rosa Ana Fernández Carballo],
 URL: ""http://www.consorcioasturias.com/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.transportforireland.ie/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Passage East Ferry Company],
 URL: ""http://www.transportforireland.ie/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Seilbahn Rickenbach-Rotenfluh/Rotenfluebahn Mythenregion],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.rtpiemonte.it/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [RT Piemonte S.r.l.],
 URL: ""http://www.rtpiemonte.it/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [GLIS (Genossenschaft Luftseilbahn Sulwald)],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.auvasa.es/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [AUVASA],
 URL: ""http://www.auvasa.es/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Matterhorn Gotthard Bahn (bvz)],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Funiculaire Saint-Imier-Mont-Soleil SA],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.transportforireland.ie/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Express Bus],
 URL: ""http://www.transportforireland.ie/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.consorcioasturias.com/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [María Fernández Vidal],
 URL: ""http://www.consorcioasturias.com/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Johnson's Excelbus],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [EasyBus],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.uudenmaanjoukkoliikenne.fi/fi/lohja] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Lohjan kaupunki],
 URL: ""http://www.uudenmaanjoukkoliikenne.fi/fi/lohja""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Spot Hire],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Brienz Rothorn Bahn AG],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.prignitz-bus.de/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [prignitzbus],
 URL: ""http://www.prignitz-bus.de/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.liikennevirasto.fi/jl/virhe/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Loviisan kaupunki],
 URL: ""http://www.liikennevirasto.fi/jl/virhe/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.transportforireland.ie/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Gorey Bus Links],
 URL: ""http://www.transportforireland.ie/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://trenitalia.it/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [TRENITALIA S.p.A.],
 URL: ""http://trenitalia.it/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Travel Assist Services],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.kvg-bus.de/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [KVG Stade GmbH & Co. KG],
 URL: ""http://www.kvg-bus.de/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Handcross District Community Bus],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [FART-klv (Verdasio-Rasa)],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Hythe Ferry],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [AtWest],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.consorcioasturias.com/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Fernando Constantino Friera Rivero],
 URL: ""http://www.consorcioasturias.com/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Ferrovia Monte Generoso],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.huittistentilausliikenne.com/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [HUITTISTEN TILAUSLIIKENNE OY],
 URL: ""http://www.huittistentilausliikenne.com/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Community Transport (Coventry)],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.vtakso.ee/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Võru Taksod OÜ],
 URL: ""http://www.vtakso.ee/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.regiobus-pm.de/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [regiobus Potsdam Mittelmark GmbH],
 URL: ""http://www.regiobus-pm.de/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.bilbao.net/bilbobus] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Bilbobus],
 URL: ""http://www.bilbao.net/bilbobus""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Arriva Kent Thameside],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Unilink],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Autoverkehr Frutigen-Adelboden],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.consorcioasturias.com/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Héctor González Fidalgo],
 URL: ""http://www.consorcioasturias.com/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Rhätische Bahn],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [LHB-ssps (Val Sporz-Piz Scalottas)],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.dsb.dk/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [DSB Øresund],
 URL: ""http://www.dsb.dk/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.comune.mango.cn.it/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [COMUNE DI MANGO],
 URL: ""http://www.comune.mango.cn.it/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.sbb.ch/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [BPG (Basler Personenschifffahrts-Gesellschaft)],
 URL: ""http://www.sbb.ch/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [WGT],
 URL: ""http://www.traveline.info/""",False
Europe Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/europe.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/europe?branch=master,,"The following referenced link [http://www.traveline.info/] supports HTTPS. Please change the link to use HTTPS.
 Link Text: [Elite Services Ltd],
 URL: ""http://www.traveline.info/""",False
