H1 Heading,Source File Path,Author,TestUrl,BaseUrl,Message,Passed
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [South Metro Area Regional Transit],
 URL: ""http://www.ridesmart.com/"",
ReasonPhrase: ""This site can't be reached. Please verify manually.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [Prior Lake],
 URL: ""http://www.cityofpriorlake.com/transit.shtml"",
ReasonPhrase: ""Page returned 404.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [Siskiyou Transit and General Express],
 URL: ""http://www.co.siskiyou.ca.us/GS/stage.aspx"",
ReasonPhrase: ""Page returned 404.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [Cerritos on Wheels],
 URL: ""https://www.cerritostransit.com/"",
ReasonPhrase: ""This site can't be reached. Please verify manually.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [ABQ RIDE],
 URL: ""https://myabqride.com/"",
ReasonPhrase: ""This site can't be reached. Please verify manually.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [Loudoun County Transit],
 URL: ""http://www.loudoun.gov/Default.aspx?tabid=785"",
ReasonPhrase: ""Page returned 404.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [Eastern Sierra Transit Authority],
 URL: ""http://www.estransit.com/CMS"",
ReasonPhrase: ""Page returned 404.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [Yankee Line],
 URL: ""http://yankeeline.us/acton---concord-commuter-service.html"",
ReasonPhrase: ""Page returned 404.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [Shakopee],
 URL: ""http://www.ci.shakopee.mn.us/transit.cfm"",
ReasonPhrase: ""This site can't be reached. Please verify manually.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
North America Transit Coverage,https://github.com/MicrosoftDocs/bingmaps-docs/blob/master/BingMaps/coverage/transit-coverage/north-america.md,richbrun,https://review.docs.microsoft.com/en-us/BingMaps/coverage/transit-coverage/north-america?branch=master,,"Broken link (external to Docs).
 Link: [University of AZ - Cat Tran - Free Shuttle Service],
 URL: ""http://parking.arizona.edu/alternative/cattran.php"",
ReasonPhrase: ""Page returned 404.
If this is intend to be an example link and should not be tested, please request an update to the <example list>, which is used to exclude testing example links.""",False
